Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
2002,Salt Lake City,Skating,Speed skating,"SMIT, Gretha",Netherlands,Women,5000M,Silver
2002,Salt Lake City,Skating,Speed skating,"CARPENTER, Kip",United States,Men,500M,Bronze
2002,Salt Lake City,Skating,Speed skating,"FITZRANDOLPH, Casey",United States,Men,500M,Gold
2002,Salt Lake City,Skating,Speed skating,"SHIMIZU, Hiroyasu",Japan,Men,500M,Silver
2002,Salt Lake City,Skating,Speed skating,"VOELKER, Sabine",Germany,Women,500M,Bronze
2002,Salt Lake City,Skating,Speed skating,"LEMAY DOAN, Catriona",Canada,Women,500M,Gold
2002,Salt Lake City,Skating,Speed skating,"GARBRECHT-ENFELDT, Monique",Germany,Women,500M,Silver
2002,Salt Lake City,Skiing,Alpine Skiing,"RAICH, Benjamin",Austria,Men,Alpine Combined,Bronze
2002,Salt Lake City,Skiing,Alpine Skiing,"AAMODT, Kjetil Andre",Norway,Men,Alpine Combined,Gold
2002,Salt Lake City,Skiing,Alpine Skiing,"MILLER, Bode",United States,Men,Alpine Combined,Silver
2002,Salt Lake City,Skiing,Alpine Skiing,"ERTL, Martina",Germany,Women,Alpine Combined,Bronze
2002,Salt Lake City,Skiing,Alpine Skiing,"KOSTELIC, Janica",Croatia,Women,Alpine Combined,Gold
2002,Salt Lake City,Skiing,Alpine Skiing,"GOETSCHL, Renate",Austria,Women,Alpine Combined,Silver
2002,Salt Lake City,Skiing,Alpine Skiing,"EBERHARTER, Stephan",Austria,Men,Downhill,Bronze
2002,Salt Lake City,Skiing,Alpine Skiing,"STROBL, Fritz",Austria,Men,Downhill,Gold
2002,Salt Lake City,Skiing,Alpine Skiing,"KJUS, Lasse",Norway,Men,Downhill,Silver
2002,Salt Lake City,Skiing,Alpine Skiing,"GOETSCHL, Renate",Austria,Women,Downhill,Bronze
2002,Salt Lake City,Skiing,Alpine Skiing,"MONTILLET-CARLES, Carole",France,Women,Downhill,Gold
2002,Salt Lake City,Skiing,Alpine Skiing,"KOSTNER, Isolde",Italy,Women,Downhill,Silver
2002,Salt Lake City,Skiing,Alpine Skiing,"KJUS, Lasse",Norway,Men,Giant Slalom,Bronze
2002,Salt Lake City,Skiing,Alpine Skiing,"EBERHARTER, Stephan",Austria,Men,Giant Slalom,Gold
2002,Salt Lake City,Skiing,Alpine Skiing,"MILLER, Bode",United States,Men,Giant Slalom,Silver
2002,Salt Lake City,Skiing,Alpine Skiing,"NEF, Sonja",Switzerland,Women,Giant Slalom,Bronze
2002,Salt Lake City,Skiing,Alpine Skiing,"KOSTELIC, Janica",Croatia,Women,Giant Slalom,Gold
2002,Salt Lake City,Skiing,Alpine Skiing,"PAERSON, Anja",Sweden,Women,Giant Slalom,Silver
2002,Salt Lake City,Skiing,Alpine Skiing,"RAICH, Benjamin",Austria,Men,Slalom,Bronze
2002,Salt Lake City,Skiing,Alpine Skiing,"VIDAL, Jean-Pierre",France,Men,Slalom,Gold
2002,Salt Lake City,Skiing,Alpine Skiing,"AMIEZ, Sebastien",France,Men,Slalom,Silver
2002,Salt Lake City,Skiing,Alpine Skiing,"PAERSON, Anja",Sweden,Women,Slalom,Bronze
2002,Salt Lake City,Skiing,Alpine Skiing,"KOSTELIC, Janica",Croatia,Women,Slalom,Gold
2002,Salt Lake City,Skiing,Alpine Skiing,"PEQUEGNOT, Laure",France,Women,Slalom,Silver
2002,Salt Lake City,Skiing,Alpine Skiing,"SCHIFFERER, Andreas",Austria,Men,Super-G,Bronze
2002,Salt Lake City,Skiing,Alpine Skiing,"AAMODT, Kjetil Andre",Norway,Men,Super-G,Gold
2002,Salt Lake City,Skiing,Alpine Skiing,"EBERHARTER, Stephan",Austria,Men,Super-G,Silver
2002,Salt Lake City,Skiing,Alpine Skiing,"PUTZER, Karen",Italy,Women,Super-G,Bronze
2002,Salt Lake City,Skiing,Alpine Skiing,"CECCARELLI, Daniela",Italy,Women,Super-G,Gold
2002,Salt Lake City,Skiing,Alpine Skiing,"KOSTELIC, Janica",Croatia,Women,Super-G,Silver
2002,Salt Lake City,Skiing,Cross Country Skiing,"BELMONDO, Stefania",Italy,Women,10KM,Bronze
2002,Salt Lake City,Skiing,Cross Country Skiing,"SKARI, Bente",Norway,Women,10KM,Gold
2002,Salt Lake City,Skiing,Cross Country Skiing,"TCHEPALOVA, Julija",Russia,Women,10KM,Silver
2002,Salt Lake City,Skiing,Cross Country Skiing,"ELOFSSON, Per",Sweden,Men,10KM Pursuit,Bronze
2002,Salt Lake City,Skiing,Cross Country Skiing,"ALSGAARD, Thomas",Norway,Men,10KM Pursuit,Gold
2002,Salt Lake City,Skiing,Cross Country Skiing,"ESTIL, Frode",Norway,Men,10KM Pursuit,Gold
2002,Salt Lake City,Skiing,Cross Country Skiing,"MAE, Jaak",Estonia,Men,15KM,Bronze
2002,Salt Lake City,Skiing,Cross Country Skiing,"VEERPALU, Andrus",Estonia,Men,15KM,Gold
2002,Salt Lake City,Skiing,Cross Country Skiing,"ESTIL, Frode",Norway,Men,15KM,Silver
2002,Salt Lake City,Skiing,Cross Country Skiing,"TCHEPALOVA, Julija",Russia,Women,15KM Mass Start,Bronze
2002,Salt Lake City,Skiing,Cross Country Skiing,"BELMONDO, Stefania",Italy,Women,15KM Mass Start,Gold
2002,Salt Lake City,Skiing,Cross Country Skiing,"NEUMANNOVA, Katerina",Czech Republic,Women,15KM Mass Start,Silver
2002,Salt Lake City,Skiing,Cross Country Skiing,"SKARI, Bente",Norway,Women,30KM,Bronze
2002,Salt Lake City,Skiing,Cross Country Skiing,"PARUZZI, Gabriella",Italy,Women,30KM,Gold
2002,Salt Lake City,Skiing,Cross Country Skiing,"BELMONDO, Stefania",Italy,Women,30KM,Silver
2002,Salt Lake City,Skiing,Cross Country Skiing,"SKJELDAL, Kristen",Norway,Men,30KM Mass Start,Bronze
2002,Salt Lake City,Skiing,Cross Country Skiing,"HOFFMANN, Christian",Austria,Men,30KM Mass Start,Gold
2002,Salt Lake City,Skiing,Cross Country Skiing,"BOTVINOV, Mikhail",Austria,Men,30KM Mass Start,Silver
2002,Salt Lake City,Skiing,Cross Country Skiing,"ANGERER, Tobias",Germany,Men,4X10KM Relay,Bronze
2002,Salt Lake City,Skiing,Cross Country Skiing,"FILBRICH, Jens",Germany,Men,4X10KM Relay,Bronze
2002,Salt Lake City,Skiing,Cross Country Skiing,"SCHLUETTER, Andreas",Germany,Men,4X10KM Relay,Bronze
2002,Salt Lake City,Skiing,Cross Country Skiing,"SOMMERFELDT, Rene",Germany,Men,4X10KM Relay,Bronze
2002,Salt Lake City,Skiing,Cross Country Skiing,"ALSGAARD, Thomas",Norway,Men,4X10KM Relay,Gold
2002,Salt Lake City,Skiing,Cross Country Skiing,"AUKLAND, Anders",Norway,Men,4X10KM Relay,Gold
2002,Salt Lake City,Skiing,Cross Country Skiing,"ESTIL, Frode",Norway,Men,4X10KM Relay,Gold
2002,Salt Lake City,Skiing,Cross Country Skiing,"SKJELDAL, Kristen",Norway,Men,4X10KM Relay,Gold
2002,Salt Lake City,Skiing,Cross Country Skiing,"DI CENTA, Giorgio",Italy,Men,4X10KM Relay,Silver
2002,Salt Lake City,Skiing,Cross Country Skiing,"MAJ, Fabio",Italy,Men,4X10KM Relay,Silver
2002,Salt Lake City,Skiing,Cross Country Skiing,"PILLER COTTRER, Pietro",Italy,Men,4X10KM Relay,Silver
2002,Salt Lake City,Skiing,Cross Country Skiing,"ZORZI, Cristian",Italy,Men,4X10KM Relay,Silver
2002,Salt Lake City,Skiing,Cross Country Skiing,"ALBRECHT LORETAN, Brigitte",Switzerland,Women,4X5KM Relay,Bronze
2002,Salt Lake City,Skiing,Cross Country Skiing,"HUBER, Andrea",Switzerland,Women,4X5KM Relay,Bronze
2002,Salt Lake City,Skiing,Cross Country Skiing,"LEONARDI CORTESI, Natascia",Switzerland,Women,4X5KM Relay,Bronze
2002,Salt Lake City,Skiing,Cross Country Skiing,"ROCHAT, Laurence",Switzerland,Women,4X5KM Relay,Bronze
2002,Salt Lake City,Skiing,Cross Country Skiing,"BAUER, Viola",Germany,Women,4X5KM Relay,Gold
2002,Salt Lake City,Skiing,Cross Country Skiing,"HENKEL, Manuela",Germany,Women,4X5KM Relay,Gold
2002,Salt Lake City,Skiing,Cross Country Skiing,"KUENZEL, Claudia",Germany,Women,4X5KM Relay,Gold
2002,Salt Lake City,Skiing,Cross Country Skiing,"SACHENBACHER, Evi",Germany,Women,4X5KM Relay,Gold
2002,Salt Lake City,Skiing,Cross Country Skiing,"BJOERGEN, Marit",Norway,Women,4X5KM Relay,Silver
2002,Salt Lake City,Skiing,Cross Country Skiing,"MOEN, Anita",Norway,Women,4X5KM Relay,Silver
2002,Salt Lake City,Skiing,Cross Country Skiing,"PEDERSEN, Hilde G",Norway,Women,4X5KM Relay,Silver
2002,Salt Lake City,Skiing,Cross Country Skiing,"SKARI, Bente",Norway,Women,4X5KM Relay,Silver
2002,Salt Lake City,Skiing,Cross Country Skiing,"HJELMESET, Odd-Bjoern",Norway,Men,50KM,Bronze
2002,Salt Lake City,Skiing,Cross Country Skiing,"IVANOV, Mikhail",Russia,Men,50KM,Gold
2002,Salt Lake City,Skiing,Cross Country Skiing,"VEERPALU, Andrus",Estonia,Men,50KM,Silver
2002,Salt Lake City,Skiing,Cross Country Skiing,"BAUER, Viola",Germany,Women,5Km Pursuit,Bronze
2002,Salt Lake City,Skiing,Cross Country Skiing,"SCOTT, Beckie",Canada,Women,5Km Pursuit,Gold
2002,Salt Lake City,Skiing,Cross Country Skiing,"NEUMANNOVA, Katerina",Czech Republic,Women,5Km Pursuit,Silver
2002,Salt Lake City,Skiing,Cross Country Skiing,"ZORZI, Cristian",Italy,Men,Sprint 1.5KM,Bronze
2002,Salt Lake City,Skiing,Cross Country Skiing,"HETLAND, Tor Arne",Norway,Men,Sprint 1.5KM,Gold
2002,Salt Lake City,Skiing,Cross Country Skiing,"SCHLICKENRIEDER, Peter",Germany,Men,Sprint 1.5KM,Silver
2002,Salt Lake City,Skiing,Cross Country Skiing,"MOEN, Anita",Norway,Women,Sprint 1.5KM,Bronze
2002,Salt Lake City,Skiing,Cross Country Skiing,"TCHEPALOVA, Julija",Russia,Women,Sprint 1.5KM,Gold
2002,Salt Lake City,Skiing,Cross Country Skiing,"SACHENBACHER, Evi",Germany,Women,Sprint 1.5KM,Silver
2002,Salt Lake City,Skiing,Freestyle Skiing,"GRISHIN, Alexei",Belarus,Men,Aerials,Bronze
2002,Salt Lake City,Skiing,Freestyle Skiing,"VALENTA, Ales",Czech Republic,Men,Aerials,Gold
2002,Salt Lake City,Skiing,Freestyle Skiing,"PACK, Joe",United States,Men,Aerials,Silver
2002,Salt Lake City,Skiing,Freestyle Skiing,"DIONNE, Deidra",Canada,Women,Aerials,Bronze
2002,Salt Lake City,Skiing,Freestyle Skiing,"CAMPLIN, Alisa",Australia,Women,Aerials,Gold
2002,Salt Lake City,Skiing,Freestyle Skiing,"BRENNER, Veronica",Canada,Women,Aerials,Silver
2002,Salt Lake City,Skiing,Freestyle Skiing,"GAY, Richard",France,Men,Moguls,Bronze
2002,Salt Lake City,Skiing,Freestyle Skiing,"LAHTELA, Janne",Finland,Men,Moguls,Gold
2002,Salt Lake City,Skiing,Freestyle Skiing,"MAYER, Travis",United States,Men,Moguls,Silver
2002,Salt Lake City,Skiing,Freestyle Skiing,"SATOYA, Tae",Japan,Women,Moguls,Bronze
2002,Salt Lake City,Skiing,Freestyle Skiing,"TRAA, Kari",Norway,Women,Moguls,Gold
2002,Salt Lake City,Skiing,Freestyle Skiing,"BAHRKE, Shannon",United States,Women,Moguls,Silver
2002,Salt Lake City,Skiing,Nordic Combined,"GOTTWALD, Felix",Austria,Men,Individual,Bronze
2002,Salt Lake City,Skiing,Nordic Combined,"LAJUNEN, Samppa",Finland,Men,Individual,Gold
2002,Salt Lake City,Skiing,Nordic Combined,"TALLUS, Jaakko",Finland,Men,Individual,Silver
2002,Salt Lake City,Skiing,Nordic Combined,"GOTTWALD, Felix",Austria,Men,Sprint,Bronze
2002,Salt Lake City,Skiing,Nordic Combined,"LAJUNEN, Samppa",Finland,Men,Sprint,Gold
2002,Salt Lake City,Skiing,Nordic Combined,"ACKERMANN, Ronny",Germany,Men,Sprint,Silver
2002,Salt Lake City,Skiing,Nordic Combined,"BIELER, Christoph",Austria,Men,Team,Bronze
2002,Salt Lake City,Skiing,Nordic Combined,"GOTTWALD, Felix",Austria,Men,Team,Bronze
2002,Salt Lake City,Skiing,Nordic Combined,"GRUBER, Michael",Austria,Men,Team,Bronze
2002,Salt Lake City,Skiing,Nordic Combined,"STECHER, Mario",Austria,Men,Team,Bronze
2002,Salt Lake City,Skiing,Nordic Combined,"LAJUNEN, Samppa",Finland,Men,Team,Gold
2002,Salt Lake City,Skiing,Nordic Combined,"MANNINEN, Hannu",Finland,Men,Team,Gold
2002,Salt Lake City,Skiing,Nordic Combined,"MANTILA, Jari",Finland,Men,Team,Gold
2002,Salt Lake City,Skiing,Nordic Combined,"TALLUS, Jaakko",Finland,Men,Team,Gold
2002,Salt Lake City,Skiing,Nordic Combined,"ACKERMANN, Ronny",Germany,Men,Team,Silver
2002,Salt Lake City,Skiing,Nordic Combined,"HETTICH, Georg",Germany,Men,Team,Silver
2002,Salt Lake City,Skiing,Nordic Combined,"HOEHLIG, Marcel",Germany,Men,Team,Silver
2002,Salt Lake City,Skiing,Nordic Combined,"KIRCHEISEN, Bjoern",Germany,Men,Team,Silver
2002,Salt Lake City,Skiing,Ski Jumping,"HAUTAMAEKI, Matti",Finland,Men,K120 Individual (90M),Bronze
2002,Salt Lake City,Skiing,Ski Jumping,"AMMANN, Simon",Switzerland,Men,K120 Individual (90M),Gold
2002,Salt Lake City,Skiing,Ski Jumping,"MALYSZ, Adam",Poland,Men,K120 Individual (90M),Silver
2002,Salt Lake City,Skiing,Ski Jumping,"FRAS, Damjan",Slovenia,Men,K120 Team (90M),Bronze
2002,Salt Lake City,Skiing,Ski Jumping,"KRANJEC, Robert",Slovenia,Men,K120 Team (90M),Bronze
2002,Salt Lake City,Skiing,Ski Jumping,"PETERKA, Primoz",Slovenia,Men,K120 Team (90M),Bronze
2002,Salt Lake City,Skiing,Ski Jumping,"ZONTA, Peter",Slovenia,Men,K120 Team (90M),Bronze
2002,Salt Lake City,Skiing,Ski Jumping,"HANNAWALD, Sven",Germany,Men,K120 Team (90M),Gold
2002,Salt Lake City,Skiing,Ski Jumping,"HOCKE, Stephan",Germany,Men,K120 Team (90M),Gold
2002,Salt Lake City,Skiing,Ski Jumping,"SCHMITT, Martin",Germany,Men,K120 Team (90M),Gold
2002,Salt Lake City,Skiing,Ski Jumping,"UHRMANN, Michael",Germany,Men,K120 Team (90M),Gold
2002,Salt Lake City,Skiing,Ski Jumping,"AHONEN, Janne",Finland,Men,K120 Team (90M),Silver
2002,Salt Lake City,Skiing,Ski Jumping,"HAUTAMAEKI, Matti",Finland,Men,K120 Team (90M),Silver
2002,Salt Lake City,Skiing,Ski Jumping,"JUSSILAINEN, Risto",Finland,Men,K120 Team (90M),Silver
2002,Salt Lake City,Skiing,Ski Jumping,"LINDSTROEM, Veli-Matti",Finland,Men,K120 Team (90M),Silver
2002,Salt Lake City,Skiing,Ski Jumping,"MALYSZ, Adam",Poland,Men,K90 Individual (70M),Bronze
2002,Salt Lake City,Skiing,Ski Jumping,"AMMANN, Simon",Switzerland,Men,K90 Individual (70M),Gold
2002,Salt Lake City,Skiing,Ski Jumping,"HANNAWALD, Sven",Germany,Men,K90 Individual (70M),Silver
2002,Salt Lake City,Skiing,Snowboard,"KLUG, Chris",United States,Men,Giant Parallel Slalom,Bronze
2002,Salt Lake City,Skiing,Snowboard,"SCHOCH, Philipp",Switzerland,Men,Giant Parallel Slalom,Gold
2002,Salt Lake City,Skiing,Snowboard,"RIKARDSSON, Richard",Sweden,Men,Giant Parallel Slalom,Silver
2002,Salt Lake City,Skiing,Snowboard,"TRETTEL, Lidia",Italy,Women,Giant Parallel Slalom,Bronze
2002,Salt Lake City,Skiing,Snowboard,"BLANC, Isabelle",France,Women,Giant Parallel Slalom,Gold
2002,Salt Lake City,Skiing,Snowboard,"RUBY, Karine",France,Women,Giant Parallel Slalom,Silver
2002,Salt Lake City,Skiing,Snowboard,"THOMAS, Jarret",United States,Men,Half-Pipe,Bronze
2002,Salt Lake City,Skiing,Snowboard,"POWERS, Ross",United States,Men,Half-Pipe,Gold
2002,Salt Lake City,Skiing,Snowboard,"KASS, Danny",United States,Men,Half-Pipe,Silver
2002,Salt Lake City,Skiing,Snowboard,"REUTELER, Fabienne",Switzerland,Women,Half-Pipe,Bronze
2002,Salt Lake City,Skiing,Snowboard,"CLARK, Kelly",United States,Women,Half-Pipe,Gold
2002,Salt Lake City,Skiing,Snowboard,"VIDAL, Doriane",France,Women,Half-Pipe,Silver
2006,Turin,Biathlon,Biathlon,"ANDRESEN, Frode",Norway,Men,10KM,Bronze
2006,Turin,Biathlon,Biathlon,"FISCHER, Sven",Germany,Men,10KM,Gold
2006,Turin,Biathlon,Biathlon,"HANEVOLD, Halvard",Norway,Men,10KM,Silver
2006,Turin,Biathlon,Biathlon,"AKHATOVA, Albina",Russia,Women,10KM Pursuit,Bronze
2006,Turin,Biathlon,Biathlon,"WILHELM, Kati",Germany,Women,10KM Pursuit,Gold
2006,Turin,Biathlon,Biathlon,"GLAGOW, Martina",Germany,Women,10KM Pursuit,Silver
2006,Turin,Biathlon,Biathlon,"DISL, Uschi",Germany,Women,12.5KM Mass Start,Bronze
2006,Turin,Biathlon,Biathlon,"OLOFSSON, Anna Carin",Sweden,Women,12.5KM Mass Start,Gold
2006,Turin,Biathlon,Biathlon,"WILHELM, Kati",Germany,Women,12.5KM Mass Start,Silver
2006,Turin,Biathlon,Biathlon,"FISCHER, Sven",Germany,Men,12.5Km Pursuit,Bronze
2006,Turin,Biathlon,Biathlon,"DEFRASNE, Vincent",France,Men,12.5Km Pursuit,Gold
2006,Turin,Biathlon,Biathlon,"BJOERNDALEN, Ole Einar",Norway,Men,12.5Km Pursuit,Silver
2006,Turin,Biathlon,Biathlon,"AKHATOVA, Albina",Russia,Women,15KM,Bronze
2006,Turin,Biathlon,Biathlon,"ISHMOURATOVA, Svetlana",Russia,Women,15KM,Gold
2006,Turin,Biathlon,Biathlon,"GLAGOW, Martina",Germany,Women,15KM,Silver
2006,Turin,Biathlon,Biathlon,"BJOERNDALEN, Ole Einar",Norway,Men,15KM Mass Start,Bronze
2006,Turin,Biathlon,Biathlon,"GREIS, Michael",Germany,Men,15KM Mass Start,Gold
2006,Turin,Biathlon,Biathlon,"SIKORA, Tomasz",Poland,Men,15KM Mass Start,Silver
2006,Turin,Biathlon,Biathlon,"HANEVOLD, Halvard",Norway,Men,20KM,Bronze
2006,Turin,Biathlon,Biathlon,"GREIS, Michael",Germany,Men,20KM,Gold
2006,Turin,Biathlon,Biathlon,"BJOERNDALEN, Ole Einar",Norway,Men,20KM,Silver
2006,Turin,Biathlon,Biathlon,"BAILLY, Sandrine",France,Women,4X6KM Relay,Bronze
2006,Turin,Biathlon,Biathlon,"BAVEREL-ROBERT, Florence",France,Women,4X6KM Relay,Bronze
2006,Turin,Biathlon,Biathlon,"BECAERT, Sylvie",France,Women,4X6KM Relay,Bronze
2006,Turin,Biathlon,Biathlon,"PERETTO, Delphyne",France,Women,4X6KM Relay,Bronze
2006,Turin,Biathlon,Biathlon,"AKHATOVA, Albina",Russia,Women,4X6KM Relay,Gold
2006,Turin,Biathlon,Biathlon,"BOGALIY, Anna",Russia,Women,4X6KM Relay,Gold
2006,Turin,Biathlon,Biathlon,"ISHMOURATOVA, Svetlana",Russia,Women,4X6KM Relay,Gold
2006,Turin,Biathlon,Biathlon,"ZAITSEVA, Olga",Russia,Women,4X6KM Relay,Gold
2006,Turin,Biathlon,Biathlon,"APEL, Katrin",Germany,Women,4X6KM Relay,Silver
2006,Turin,Biathlon,Biathlon,"GLAGOW, Martina",Germany,Women,4X6KM Relay,Silver
2006,Turin,Biathlon,Biathlon,"HENKEL, Andrea",Germany,Women,4X6KM Relay,Silver
2006,Turin,Biathlon,Biathlon,"WILHELM, Kati",Germany,Women,4X6KM Relay,Silver
2006,Turin,Biathlon,Biathlon,"CANNARD, Ferreol",France,Men,4X7.5KM Relay,Bronze
2006,Turin,Biathlon,Biathlon,"DEFRASNE, Vincent",France,Men,4X7.5KM Relay,Bronze
2006,Turin,Biathlon,Biathlon,"POIREE, Raphael",France,Men,4X7.5KM Relay,Bronze
2006,Turin,Biathlon,Biathlon,"ROBERT, Julien",France,Men,4X7.5KM Relay,Bronze
2006,Turin,Biathlon,Biathlon,"FISCHER, Sven",Germany,Men,4X7.5KM Relay,Gold
2006,Turin,Biathlon,Biathlon,"GREIS, Michael",Germany,Men,4X7.5KM Relay,Gold
2006,Turin,Biathlon,Biathlon,"GROSS, Ricco",Germany,Men,4X7.5KM Relay,Gold
2006,Turin,Biathlon,Biathlon,"ROESCH, Michael",Germany,Men,4X7.5KM Relay,Gold
2006,Turin,Biathlon,Biathlon,"KRUGLOV, Nikolay",Russia,Men,4X7.5KM Relay,Silver
2006,Turin,Biathlon,Biathlon,"ROSTOVTSEV, Pavel",Russia,Men,4X7.5KM Relay,Silver
2006,Turin,Biathlon,Biathlon,"TCHEPIKOV, Sergei",Russia,Men,4X7.5KM Relay,Silver
2006,Turin,Biathlon,Biathlon,"TCHEREZOV, Ivan",Russia,Men,4X7.5KM Relay,Silver
2006,Turin,Biathlon,Biathlon,"EFREMOVA, Lilia",Ukraine,Women,7.5KM,Bronze
2006,Turin,Biathlon,Biathlon,"BAVEREL-ROBERT, Florence",France,Women,7.5KM,Gold
2006,Turin,Biathlon,Biathlon,"OLOFSSON, Anna Carin",Sweden,Women,7.5KM,Silver
2006,Turin,Bobsleigh,Bobsleigh,"ANNEN, Martin",Switzerland,Men,Four-Man,Bronze
2006,Turin,Bobsleigh,Bobsleigh,"GRAND, Cedric",Switzerland,Men,Four-Man,Bronze
2006,Turin,Bobsleigh,Bobsleigh,"HEFTI, Beat",Switzerland,Men,Four-Man,Bronze
2006,Turin,Bobsleigh,Bobsleigh,"LAMPARTER, Thomas",Switzerland,Men,Four-Man,Bronze
2006,Turin,Bobsleigh,Bobsleigh,"HOPPE, Rene",Germany,Men,Four-Man,Gold
2006,Turin,Bobsleigh,Bobsleigh,"KUSKE, Kevin",Germany,Men,Four-Man,Gold
2006,Turin,Bobsleigh,Bobsleigh,"LANGE, Andre",Germany,Men,Four-Man,Gold
2006,Turin,Bobsleigh,Bobsleigh,"PUTZE, Martin",Germany,Men,Four-Man,Gold
2006,Turin,Bobsleigh,Bobsleigh,"EGOROV, Filipp",Russia,Men,Four-Man,Silver
2006,Turin,Bobsleigh,Bobsleigh,"SELIVERSTOV, Alexei",Russia,Men,Four-Man,Silver
2006,Turin,Bobsleigh,Bobsleigh,"VOEVODA, Alexey",Russia,Men,Four-Man,Silver
2006,Turin,Bobsleigh,Bobsleigh,"ZOUBKOV, Alexandre",Russia,Men,Four-Man,Silver
2006,Turin,Bobsleigh,Bobsleigh,"ANNEN, Martin",Switzerland,Men,Two-Man,Bronze
2006,Turin,Bobsleigh,Bobsleigh,"HEFTI, Beat",Switzerland,Men,Two-Man,Bronze
2006,Turin,Bobsleigh,Bobsleigh,"KUSKE, Kevin",Germany,Men,Two-Man,Gold
2006,Turin,Bobsleigh,Bobsleigh,"LANGE, Andre",Germany,Men,Two-Man,Gold
2006,Turin,Bobsleigh,Bobsleigh,"BROWN, Lascelles",Canada,Men,Two-Man,Silver
2006,Turin,Bobsleigh,Bobsleigh,"LUEDERS, Pierre",Canada,Men,Two-Man,Silver
2006,Turin,Bobsleigh,Bobsleigh,"ISACCO, Jennifer",Italy,Women,Two-Man,Bronze
2006,Turin,Bobsleigh,Bobsleigh,"WEISSENSTEINER, Gerda",Italy,Women,Two-Man,Bronze
2006,Turin,Bobsleigh,Bobsleigh,"KIRIASIS, Sandra",Germany,Women,Two-Man,Gold
2006,Turin,Bobsleigh,Bobsleigh,"SCHNEIDERHEINZE, Anja",Germany,Women,Two-Man,Gold
2006,Turin,Bobsleigh,Bobsleigh,"FLEMING, Valerie",United States,Women,Two-Man,Silver
2006,Turin,Bobsleigh,Bobsleigh,"ROHBOCK, Shauna",United States,Women,Two-Man,Silver
2006,Turin,Bobsleigh,Skeleton,"STAEHLI, Gregor",Switzerland,Men,Individual,Bronze
2006,Turin,Bobsleigh,Skeleton,"GIBSON, Duff",Canada,Men,Individual,Gold
2006,Turin,Bobsleigh,Skeleton,"PAIN, Jeff",Canada,Men,Individual,Silver
2006,Turin,Bobsleigh,Skeleton,"HOLLINGSWORTH-RICHARDS, Mellisa",Canada,Women,Individual,Bronze
2006,Turin,Bobsleigh,Skeleton,"PEDERSEN, Maya",Switzerland,Women,Individual,Gold
2006,Turin,Bobsleigh,Skeleton,"RUDMAN, Shelley",United Kingdom,Women,Individual,Silver
2006,Turin,Curling,Curling,"BAIRD, Scott",United States,Men,Curling,Bronze
2006,Turin,Curling,Curling,"FENSON, Pete",United States,Men,Curling,Bronze
2006,Turin,Curling,Curling,"POLO, Joe",United States,Men,Curling,Bronze
2006,Turin,Curling,Curling,"ROJESKI, Shawn",United States,Men,Curling,Bronze
2006,Turin,Curling,Curling,"SHUSTER, John",United States,Men,Curling,Bronze
2006,Turin,Curling,Curling,"ADAM, Mike",Canada,Men,Curling,Gold
2006,Turin,Curling,Curling,"GUSHUE, Brad",Canada,Men,Curling,Gold
2006,Turin,Curling,Curling,"HOWARD, Russ",Canada,Men,Curling,Gold
2006,Turin,Curling,Curling,"KORAB, Jamie",Canada,Men,Curling,Gold
2006,Turin,Curling,Curling,"NICHOLS, Mark",Canada,Men,Curling,Gold
2006,Turin,Curling,Curling,"KIISKINEN, Kalle",Finland,Men,Curling,Silver
2006,Turin,Curling,Curling,"MAKELA, Wille",Finland,Men,Curling,Silver
2006,Turin,Curling,Curling,"SALO, Teemu",Finland,Men,Curling,Silver
2006,Turin,Curling,Curling,"SULLANMAA, Jani",Finland,Men,Curling,Silver
2006,Turin,Curling,Curling,"UUSIPAAVALNIEMI, Markku",Finland,Men,Curling,Silver
2006,Turin,Curling,Curling,"BAKKER, Glenys",Canada,Women,Curling,Bronze
2006,Turin,Curling,Curling,"JENKINS, Sandra",Canada,Women,Curling,Bronze
2006,Turin,Curling,Curling,"KESHEN, Christine",Canada,Women,Curling,Bronze
2006,Turin,Curling,Curling,"KLEIBRINK, Shannon",Canada,Women,Curling,Bronze
2006,Turin,Curling,Curling,"NIXON, Amy",Canada,Women,Curling,Bronze
2006,Turin,Curling,Curling,"BERGMAN, Ulrika",Sweden,Women,Curling,Gold
2006,Turin,Curling,Curling,"LINDAHL, Cathrine",Sweden,Women,Curling,Gold
2006,Turin,Curling,Curling,"LUND, Eva",Sweden,Women,Curling,Gold
2006,Turin,Curling,Curling,"NORBERG, Anette",Sweden,Women,Curling,Gold
2006,Turin,Curling,Curling,"SVAERD, Anna",Sweden,Women,Curling,Gold
2006,Turin,Curling,Curling,"BEELI, Binia",Switzerland,Women,Curling,Silver
2006,Turin,Curling,Curling,"KORMANN, Manuela",Switzerland,Women,Curling,Silver
